filename	TGT	OTH	prev_phone	next_phone	TGT_item	OTH_item	X_item	TGT_first	speaker_tgt_oth	speaker_x
EN82	ɪ	ʌ	t	k	1955	23	2589	False	5189	8824
EN83	ʌ	oʊ	d	z	1961	192	276	True	2294	8824
EN84	ʌ	oʊ	d	z	1961	192	276	False	2294	8824
EN85	oʊ	ʌ	d	z	192	1961	191	True	2294	3347
EN86	oʊ	ʌ	d	z	192	1961	191	False	2294	3347
EN87	ʌ	s	t	k	21	105	23	True	511	5189
EN88	ʌ	s	t	k	21	105	23	False	511	5189
EN89	ʌ	s	t	p	1964	1965	1944	True	8824	188
EN90	ʌ	s	t	p	1964	1965	1944	False	8824	188
EN91	s	ʌ	t	k	105	21	106	True	511	2741
EN92	s	ʌ	t	k	105	21	106	False	511	2741
EN93	s	ʌ	t	p	1965	1964	1890	True	8824	5802
EN94	s	ʌ	t	p	1965	1964	1890	False	8824	5802
EN95	s	ʌ	k	p	1966	128	1892	True	5802	8824
EN96	s	ʌ	k	p	1966	128	1892	False	5802	8824
EN97	ʌ	t	s	f	297	298	229	True	1571	5189
EN98	ʌ	t	s	f	297	298	229	False	1571	5189
EN99	ʌ	t	s	b	2966	3644	1967	True	8824	1571
EN100	ʌ	t	s	b	2966	3644	1967	False	8824	1571
EN101	t	ʌ	s	b	3644	2966	1970	True	8824	8193
EN102	t	ʌ	s	b	3644	2966	1970	False	8824	8193
EN103	b	v	z	ɛ	635	786	633	True	3347	5189
EN104	b	v	z	ɛ	635	786	633	False	3347	5189
EN105	v	b	z	ɪ	2086	1980	2085	True	5189	188
EN106	v	b	z	ɪ	2086	1980	2085	False	5189	188
EN107	v	b	d	ɛ	1832	2083	1831	True	2294	6509
EN108	v	b	d	ɛ	1832	2083	1831	False	2294	6509
EN109	v	b	z	ɛ	786	635	787	True	3347	6509
EN110	v	b	z	ɛ	786	635	787	False	3347	6509
EN111	tʃ	d	ɪ	ð	2105	2106	2107	True	5802	3347
EN112	tʃ	d	ɪ	ð	2105	2106	2107	False	5802	3347
EN113	tʃ	d	z	ɑ	2109	2110	2111	True	5189	8193
EN114	tʃ	d	z	ɑ	2109	2110	2111	False	5189	8193
EN115	tʃ	d	æ	t	2101	2102	3037	True	1571	2294
EN116	tʃ	d	æ	t	2101	2102	3037	False	1571	2294
EN117	d	tʃ	ɪ	ð	2106	2105	2108	True	5802	8193
EN118	d	tʃ	ɪ	ð	2106	2105	2108	False	5802	8193
EN119	d	tʃ	z	ɑ	2110	2109	2112	True	5189	8824
EN120	d	tʃ	z	ɑ	2110	2109	2112	False	5189	8824
EN121	tʃ	f	z	ɑ	2111	2222	2109	True	8193	5189
EN122	tʃ	f	z	ɑ	2111	2222	2109	False	8193	5189
EN123	tʃ	f	ɪ	ð	2163	2441	2105	True	8824	5802
EN124	tʃ	f	ɪ	ð	2163	2441	2105	False	8824	5802
EN125	tʃ	f	ɪ	p	3045	3046	3047	True	8193	4926
EN126	tʃ	f	ɪ	p	3045	3046	3047	False	8193	4926
EN127	f	tʃ	ɪ	p	3046	3045	3270	True	8193	1571
EN128	f	tʃ	ɪ	p	3046	3045	3270	False	8193	1571
EN129	tʃ	k	z	ɑ	2109	2139	2111	True	5189	8193
EN130	tʃ	k	z	ɑ	2109	2139	2111	False	5189	8193
EN131	tʃ	k	æ	t	2101	3049	3037	True	1571	2294
EN132	tʃ	k	æ	t	2101	3049	3037	False	1571	2294
EN133	k	tʃ	æ	t	3049	2101	2721	True	1571	6509
EN134	k	tʃ	æ	t	3049	2101	2721	False	1571	6509
EN135	tʃ	m	ɪ	p	3045	3486	3047	True	8193	4926
EN136	tʃ	m	ɪ	p	3045	3486	3047	False	8193	4926
EN137	tʃ	m	ɪ	s	819	864	821	True	8193	3347
EN138	tʃ	m	ɪ	s	819	864	821	False	8193	3347
EN139	m	tʃ	ɪ	p	3486	3045	3484	True	8193	188
EN140	m	tʃ	ɪ	p	3486	3045	3484	False	8193	188
EN141	m	tʃ	ɪ	s	864	819	865	True	8193	6509
EN142	m	tʃ	ɪ	s	864	819	865	False	8193	6509
EN143	tʃ	n	ɪ	f	3040	3057	2135	True	2294	3347
EN144	tʃ	n	ɪ	f	3040	3057	2135	False	2294	3347
EN145	tʃ	n	z	ɑ	3061	3319	2109	True	3347	5189
EN146	tʃ	n	z	ɑ	3061	3319	2109	False	3347	5189
EN147	tʃ	n	ɪ	s	819	869	821	True	8193	3347
EN148	tʃ	n	ɪ	s	819	869	821	False	8193	3347
EN149	n	tʃ	ɪ	f	3057	3040	3507	True	2294	8824
EN150	n	tʃ	ɪ	f	3057	3040	3507	False	2294	8824
EN151	n	tʃ	z	ɑ	3319	3061	2843	True	3347	5802
EN152	n	tʃ	z	ɑ	3319	3061	2843	False	3347	5802
EN153	n	tʃ	ɪ	s	869	819	2698	True	8193	1571
EN154	n	tʃ	ɪ	s	869	819	2698	False	8193	1571
EN155	tʃ	ŋ	ɪ	s	821	872	819	True	3347	8193
EN156	tʃ	ŋ	ɪ	s	821	872	819	False	3347	8193
EN157	ŋ	tʃ	ɪ	s	872	821	1516	True	3347	5189
EN158	ŋ	tʃ	ɪ	s	872	821	1516	False	3347	5189
EN159	tʃ	z	ɪ	ð	2163	3555	2105	True	8824	5802
EN160	tʃ	z	ɪ	ð	2163	3555	2105	False	8824	5802
EN161	tʃ	z	ɪ	b	2119	2531	2117	True	3347	5189
EN162	tʃ	z	ɪ	b	2119	2531	2117	False	3347	5189
EN163	tʃ	z	ɪ	ɑ	2151	2203	2153	True	3347	5189
EN164	tʃ	z	ɪ	ɑ	2151	2203	2153	False	3347	5189
EN165	z	tʃ	ɪ	ð	3555	2163	3556	True	8824	8193
EN166	z	tʃ	ɪ	ð	3555	2163	3556	False	8824	8193
EN167	z	tʃ	ɪ	b	2531	2119	2530	True	3347	5189
EN168	z	tʃ	ɪ	b	2531	2119	2530	False	3347	5189
EN169	z	tʃ	ɪ	ɑ	2203	2151	2204	True	3347	6895
EN170	z	tʃ	ɪ	ɑ	2203	2151	2204	False	3347	6895
EN171	d	f	æ	t	2104	2460	2102	True	8193	1571
EN172	d	f	æ	t	2104	2460	2102	False	8193	1571
EN173	f	d	æ	t	2460	2104	2462	True	8193	6509
EN174	f	d	æ	t	2460	2104	2462	False	8193	6509
EN175	f	d	v	ɪ	1315	938	1313	True	6509	8824
EN176	f	d	v	ɪ	1315	938	1313	False	6509	8824
EN177	f	d	z	ɑ	2221	2110	2222	True	5189	8193
EN178	f	d	z	ɑ	2221	2110	2222	False	5189	8193
EN179	d	k	z	ɑ	2110	2139	2112	True	5189	8824
EN180	d	k	z	ɑ	2110	2139	2112	False	5189	8824
EN181	k	d	z	ɑ	2139	2110	2140	True	5189	4926
EN182	k	d	z	ɑ	2139	2110	2140	False	5189	4926
EN183	d	l	z	ɛ	925	1598	2285	True	5802	3851
EN184	d	l	z	ɛ	925	1598	2285	False	5802	3851
EN185	d	m	z	ʌ	2238	2675	2240	True	2294	3347
EN186	d	m	z	ʌ	2238	2675	2240	False	2294	3347
EN187	d	m	ɪ	s	984	985	975	True	188	8824
EN188	d	m	ɪ	s	984	985	975	False	188	8824
EN189	d	m	z	ɛ	927	1639	2285	True	8193	3851
EN190	d	m	z	ɛ	927	1639	2285	False	8193	3851
EN191	m	d	ɪ	s	985	984	864	True	188	8193
EN192	m	d	ɪ	s	985	984	864	False	188	8193
EN193	m	d	z	ɛ	1639	927	1637	True	8193	188
EN194	m	d	z	ɛ	1639	927	1637	False	8193	188
EN195	d	n	æ	s	1977	2044	2972	True	6509	3347
EN196	d	n	æ	s	1977	2044	2972	False	6509	3347
EN197	d	n	ɪ	ð	2108	4002	2106	True	8193	5802
EN198	d	n	ɪ	ð	2108	4002	2106	False	8193	5802
EN199	d	n	ɪ	s	975	987	977	True	8824	4926
EN200	d	n	ɪ	s	975	987	977	False	8824	4926
EN201	n	d	ɪ	ð	4002	2108	4003	True	8193	6509
EN202	n	d	ɪ	ð	4002	2108	4003	False	8193	6509
EN203	n	d	ɪ	s	987	975	2698	True	8824	1571
EN204	n	d	ɪ	s	987	975	2698	False	8824	1571
EN205	d	p	z	ɑ	2271	2272	2110	True	1571	5189
EN206	d	p	z	ɑ	2271	2272	2110	False	1571	5189
EN207	d	p	ɪ	s	984	1673	975	True	188	8824
EN208	d	p	ɪ	s	984	1673	975	False	188	8824
EN209	d	t	ʊ	s	3924	3925	3926	True	3851	6509
EN210	d	t	ʊ	s	3924	3925	3926	False	3851	6509
EN211	t	d	æ	s	2068	1977	2067	True	6509	8193
EN212	t	d	æ	s	2068	1977	2067	False	6509	8193
EN213	t	d	æ	ð	3922	3110	3604	True	5802	188
EN214	t	d	æ	ð	3922	3110	3604	False	5802	188
EN215	d	v	æ	ð	3147	3148	3110	True	188	5802
EN216	d	v	æ	ð	3147	3148	3110	False	188	5802
EN217	d	v	z	ɪ	2302	2086	2296	True	5189	1571
EN218	d	v	z	ɪ	2302	2086	2296	False	5189	1571
EN219	d	v	z	ɛ	925	1080	2285	True	5802	3851
EN220	d	v	z	ɛ	925	1080	2285	False	5802	3851
EN221	v	d	z	ɪ	2086	2302	2085	True	5189	188
EN222	v	d	z	ɪ	2086	2302	2085	False	5189	188
EN223	v	d	z	ɛ	1080	925	786	True	5802	3347
EN224	v	d	z	ɛ	1080	925	786	False	5802	3347
EN225	d	w	z	ɪ	2296	2920	2302	True	1571	5189
EN226	d	w	z	ɪ	2296	2920	2302	False	1571	5189
EN227	d	w	v	ʌ	3150	3714	3152	True	5802	6895
EN228	d	w	v	ʌ	3150	3714	3152	False	5802	6895
EN229	w	d	v	ʌ	3714	3150	2930	True	5802	8824
EN230	w	d	v	ʌ	3714	3150	2930	False	5802	8824
EN231	d	z	ɪ	ð	2108	3556	2106	True	8193	5802
EN232	d	z	ɪ	ð	2108	3556	2106	False	8193	5802
EN233	d	z	v	ɪ	1983	2587	936	True	5189	3851
EN234	d	z	v	ɪ	1983	2587	936	False	5189	3851
EN235	d	z	ɪ	s	984	2309	975	True	188	8824
EN236	d	z	ɪ	s	984	2309	975	False	188	8824
EN237	z	d	ɪ	ð	3556	2108	3555	True	8193	8824
EN238	z	d	ɪ	ð	3556	2108	3555	False	8193	8824
EN239	z	d	ɪ	s	2309	984	2205	True	188	8193
EN240	z	d	ɪ	s	2309	984	2205	False	188	8193
EN241	ð	n	t	ʌ	451	514	449	True	6509	8193
EN242	ð	n	t	ʌ	451	514	449	False	6509	8193
EN243	ð	n	z	ɛ	3175	2045	926	True	8824	5802
EN244	ð	n	z	ɛ	3175	2045	926	False	8824	5802
EN245	n	ð	z	ɛ	2045	3175	1373	True	8824	5189
EN246	n	ð	z	ɛ	2045	3175	1373	False	8824	5189
EN247	ɛ	eɪ	t	k	326	1092	327	True	4926	3347
EN248	ɛ	eɪ	t	k	326	1092	327	False	4926	3347
EN249	ɛ	eɪ	s	t	1087	1090	1098	True	5189	188
EN250	ɛ	eɪ	s	t	1087	1090	1098	False	5189	188
EN251	ɛ	eɪ	s	k	571	173	155	True	5802	6509
EN252	ɛ	eɪ	s	k	571	173	155	False	5802	6509
EN253	ɛ	oʊ	b	t	1099	287	252	True	2294	6509
EN254	ɛ	oʊ	b	t	1099	287	252	False	2294	6509
EN255	ɛ	oʊ	s	t	1098	194	1087	True	188	5189
EN256	ɛ	oʊ	s	t	1098	194	1087	False	188	5189
EN257	ɛ	oʊ	s	k	571	1100	155	True	5802	6509
EN258	ɛ	oʊ	s	k	571	1100	155	False	5802	6509
EN259	oʊ	ɛ	b	t	287	1099	286	True	2294	2741
EN260	oʊ	ɛ	b	t	287	1099	286	False	2294	2741
EN261	oʊ	ɛ	s	t	194	1098	195	True	188	6895
EN262	oʊ	ɛ	s	t	194	1098	195	False	188	6895
EN263	eɪ	ɪ	t	k	2400	2589	76	True	8824	6509
EN264	eɪ	ɪ	t	k	2400	2589	76	False	8824	6509
EN265	eɪ	ɪ	s	k	173	581	172	True	5802	2294
EN266	eɪ	ɪ	s	k	173	581	172	False	5802	2294
EN267	ɪ	eɪ	t	k	2589	2400	273	True	8824	6509
EN268	ɪ	eɪ	t	k	2589	2400	273	False	8824	6509
EN269	ɪ	eɪ	s	k	581	173	2588	True	5802	5189
EN270	ɪ	eɪ	s	k	581	173	2588	False	5802	5189
EN271	i	eɪ	ʃ	k	86	73	87	True	2741	8193
EN272	i	eɪ	ʃ	k	86	73	87	False	2741	8193
EN273	eɪ	oʊ	s	k	173	1100	172	True	5802	2294
EN274	eɪ	oʊ	s	k	173	1100	172	False	5802	2294
EN275	oʊ	eɪ	s	f	3236	3235	350	True	3851	188
EN276	oʊ	eɪ	s	f	3236	3235	350	False	3851	188
EN277	oʊ	eɪ	d	z	191	1249	192	True	3347	2294
EN278	oʊ	eɪ	d	z	191	1249	192	False	3347	2294
EN279	oʊ	eɪ	s	k	1100	173	522	True	5802	6509
EN280	oʊ	eɪ	s	k	1100	173	522	False	5802	6509
EN281	s	eɪ	k	p	1892	1871	1893	True	8824	6509
EN282	s	eɪ	k	p	1892	1871	1893	False	8824	6509
EN283	eɪ	s	t	k	2406	199	76	True	1571	6509
EN284	eɪ	s	t	k	2406	199	76	False	1571	6509
EN285	f	k	ɪ	t	2443	2724	2318	True	5189	6509
EN286	f	k	ɪ	t	2443	2724	2318	False	5189	6509
EN287	f	k	z	ɑ	2221	2139	2222	True	5189	8193
EN288	f	k	z	ɑ	2221	2139	2222	False	5189	8193
EN289	k	f	ɪ	t	2724	2443	2722	True	5189	3851
EN290	k	f	ɪ	t	2724	2443	2722	False	5189	3851
EN291	l	f	ɪ	t	2771	2320	2772	True	8193	6509
EN292	l	f	ɪ	t	2771	2320	2772	False	8193	6509
EN293	n	f	z	ɛ	1373	674	2045	True	5189	8824
EN294	n	f	z	ɛ	1373	674	2045	False	5189	8824
EN295	s	f	ɪ	t	4451	2318	2853	True	6509	5189
EN296	s	f	ɪ	t	4451	2318	2853	False	6509	5189
EN297	s	f	æ	t	2186	2460	2892	True	8193	6509
EN298	s	f	æ	t	2186	2460	2892	False	8193	6509
EN299	f	z	ɪ	h	2316	2927	3157	True	4926	3851
EN300	f	z	ɪ	h	2316	2927	3157	False	4926	3851
EN301	z	f	ɪ	h	2927	2316	2376	True	4926	8193
EN302	z	f	ɪ	h	2927	2316	2376	False	4926	8193
EN303	h	m	s	ɪ	1360	983	688	True	3347	6509
EN304	h	m	s	ɪ	1360	983	688	False	3347	6509
EN305	h	m	v	ɪ	3880	2996	2019	True	3347	8193
EN306	h	m	v	ɪ	3880	2996	2019	False	3347	8193
EN307	h	m	d	ɪ	1238	1150	2481	True	5802	3851
EN308	h	m	d	ɪ	1238	1150	2481	False	5802	3851
EN309	m	h	s	ɪ	983	1360	1329	True	3347	6895
EN310	m	h	s	ɪ	983	1360	1329	False	3347	6895
EN311	h	p	v	ɛ	3321	2556	3322	True	3851	4926
EN312	h	p	v	ɛ	3321	2556	3322	False	3851	4926
EN313	h	p	d	ɑ	3769	3770	3771	True	511	8193
EN314	h	p	d	ɑ	3769	3770	3771	False	511	8193
EN315	h	p	z	ɑ	2416	2554	2415	True	3347	8193
EN316	h	p	z	ɑ	2416	2554	2415	False	3347	8193
EN317	p	h	z	ɑ	2554	2416	2272	True	3347	1571
EN318	p	h	z	ɑ	2554	2416	2272	False	3347	1571
EN319	ɪ	oʊ	s	k	581	1100	2588	True	5802	5189
EN320	ɪ	oʊ	s	k	581	1100	2588	False	5802	5189
EN321	oʊ	ɪ	s	k	1100	581	522	True	5802	6509
EN322	oʊ	ɪ	s	k	1100	581	522	False	5802	6509
EN323	s	ɪ	t	k	352	336	105	True	5802	511
EN324	s	ɪ	t	k	352	336	105	False	5802	511
EN325	ɪ	s	p	t	2595	1422	79	True	188	4926
EN326	ɪ	s	p	t	2595	1422	79	False	188	4926
EN327	ɪ	t	k	s	1875	1896	1876	True	3851	2741
EN328	ɪ	t	k	s	1875	1896	1876	False	3851	2741
EN329	ɪ	t	s	k	1093	540	2588	True	1571	5189
EN330	ɪ	t	s	k	1093	540	2588	False	1571	5189
EN331	t	ɪ	s	f	110	3349	298	True	4926	1571
EN332	t	ɪ	s	f	110	3349	298	False	4926	1571
EN333	t	ɪ	k	s	1896	1875	1897	True	3851	6509
EN334	t	ɪ	k	s	1896	1875	1897	False	3851	6509
EN335	ɪ	ʊ	f	t	580	544	174	True	5802	5189
EN336	ɪ	ʊ	f	t	580	544	174	False	5802	5189
EN337	ɪ	ʊ	p	t	2595	1204	79	True	188	4926
EN338	ɪ	ʊ	p	t	2595	1204	79	False	188	4926
EN339	ʊ	ɪ	f	t	544	580	208	True	5802	5189
EN340	ʊ	ɪ	f	t	544	580	208	False	5802	5189
EN341	ɪ	u	t	k	1955	215	2589	True	5189	8824
EN342	ɪ	u	t	k	1955	215	2589	False	5189	8824
EN343	oʊ	i	ð	z	3793	3792	3795	True	8193	4926
EN344	oʊ	i	ð	z	3793	3792	3795	False	8193	4926
EN345	oʊ	i	h	p	2617	2616	1927	True	3851	8193
EN346	oʊ	i	h	p	2617	2616	1927	False	3851	8193
EN347	i	ʊ	b	k	2644	1935	1921	True	2741	8193
EN348	i	ʊ	b	k	2644	1935	1921	False	2741	8193
EN349	i	ʊ	h	d	3633	1206	387	True	5802	3347
EN350	i	ʊ	h	d	3633	1206	387	False	5802	3347
EN351	ʊ	i	b	k	1935	2644	1936	True	2741	2294
EN352	ʊ	i	b	k	1935	2644	1936	False	2741	2294
EN353	p	k	æ	s	3566	3430	2046	True	2294	3347
EN354	p	k	æ	s	3566	3430	2046	False	2294	3347
EN355	k	w	d	ʌ	3652	3433	2986	True	3347	188
EN356	k	w	d	ʌ	3652	3433	2986	False	3347	188
EN357	w	k	d	ʌ	3433	3652	4048	True	3347	2741
EN358	w	k	d	ʌ	3433	3652	4048	False	3347	2741
EN359	z	k	ɪ	s	2926	1548	2205	True	1571	8193
EN360	z	k	ɪ	s	2926	1548	2205	False	1571	8193
EN361	l	n	ɪ	t	2771	2833	2772	True	8193	6509
EN362	l	n	ɪ	t	2771	2833	2772	False	8193	6509
EN363	l	n	ɪ	s	862	870	861	True	6509	8193
EN364	l	n	ɪ	s	862	870	861	False	6509	8193
EN365	n	l	ɪ	t	2833	2771	2834	True	8193	6509
EN366	n	l	ɪ	t	2833	2771	2834	False	8193	6509
EN367	ŋ	l	ɪ	z	3819	3298	3451	True	5802	8193
EN368	ŋ	l	ɪ	z	3819	3298	3451	False	5802	8193
EN369	l	t	ɪ	s	861	904	862	True	8193	6509
EN370	l	t	ɪ	s	861	904	862	False	8193	6509
EN371	v	l	z	ɛ	1080	1598	786	True	5802	3347
EN372	v	l	z	ɛ	1080	1598	786	False	5802	3347
EN373	l	z	ɪ	h	2758	2376	2756	True	8193	2741
EN374	l	z	ɪ	h	2758	2376	2756	False	8193	2741
EN375	l	z	ɪ	s	861	2205	862	True	8193	6509
EN376	l	z	ɪ	s	861	2205	862	False	8193	6509
EN377	z	l	ɪ	h	2376	2758	2378	True	8193	6509
EN378	z	l	ɪ	h	2376	2758	2378	False	8193	6509
EN379	z	l	ɪ	s	2205	861	2309	True	8193	188
EN380	z	l	ɪ	s	2205	861	2309	False	8193	188
EN381	m	n	ɪ	t	3491	2833	3827	True	8193	3347
EN382	m	n	ɪ	t	3491	2833	3827	False	8193	3347
EN383	m	n	ɪ	s	865	870	864	True	6509	8193
EN384	m	n	ɪ	s	865	870	864	False	6509	8193
EN385	m	ŋ	ɪ	z	3482	3451	3483	True	8193	1571
EN386	m	ŋ	ɪ	z	3482	3451	3483	False	8193	1571
EN387	ŋ	m	ɪ	z	3451	3482	3487	True	8193	5189
EN388	ŋ	m	ɪ	z	3451	3482	3487	False	8193	5189
EN389	ŋ	m	ɪ	s	1516	1606	872	True	5189	3347
EN390	ŋ	m	ɪ	s	1516	1606	872	False	5189	3347
EN391	m	v	ʌ	t	2801	3677	3490	True	2294	4926
EN392	m	v	ʌ	t	2801	3677	3490	False	2294	4926
EN393	m	v	ɪ	s	1635	1018	864	True	1571	8193
EN394	m	v	ɪ	s	1635	1018	864	False	1571	8193
EN395	m	z	ɪ	h	3818	3950	3754	True	1571	3851
EN396	m	z	ɪ	h	3818	3950	3754	False	1571	3851
EN397	z	m	ɪ	h	3950	3818	2376	True	1571	8193
EN398	z	m	ɪ	h	3950	3818	2376	False	1571	8193
EN399	n	p	æ	s	2044	2047	2042	True	6509	8193
EN400	n	p	æ	s	2044	2047	2042	False	6509	8193
EN401	n	p	z	ɑ	3319	2554	2843	True	3347	5802
EN402	n	p	z	ɑ	3319	2554	2843	False	3347	5802
EN403	p	n	æ	s	2047	2044	2046	True	6509	3347
EN404	p	n	æ	s	2047	2044	2046	False	6509	3347
EN405	p	n	ɪ	s	879	869	1673	True	8193	188
EN406	p	n	ɪ	s	879	869	1673	False	8193	188
EN407	n	t	æ	s	2042	2067	2044	True	8193	6509
EN408	n	t	æ	s	2042	2067	2044	False	8193	6509
EN409	t	n	æ	s	2067	2042	2068	True	8193	6509
EN410	t	n	æ	s	2067	2042	2068	False	8193	6509
EN411	t	n	ɪ	h	4068	4029	3946	True	188	3347
EN412	t	n	ɪ	h	4068	4029	3946	False	188	3347
EN413	ŋ	z	ɪ	ð	2164	3555	2165	True	8824	6509
EN414	ŋ	z	ɪ	ð	2164	3555	2165	False	8824	6509
EN415	z	ŋ	ɪ	ð	3555	2164	3556	True	8824	8193
EN416	z	ŋ	ɪ	ð	3555	2164	3556	False	8824	8193
EN417	z	ŋ	ɪ	b	3553	3552	2530	True	1571	5189
EN418	z	ŋ	ɪ	b	3553	3552	2530	False	1571	5189
EN419	oʊ	s	b	t	287	1701	286	True	2294	2741
EN420	oʊ	s	b	t	287	1701	286	False	2294	2741
EN421	s	oʊ	b	t	1701	287	290	True	2294	1571
EN422	s	oʊ	b	t	1701	287	290	False	2294	1571
EN423	s	oʊ	t	d	1704	605	1705	True	5802	6509
EN424	s	oʊ	t	d	1704	605	1705	False	5802	6509
EN425	oʊ	t	s	k	521	540	522	True	1571	6509
EN426	oʊ	t	s	k	521	540	522	False	1571	6509
EN427	oʊ	t	s	ð	289	296	288	True	8193	5802
EN428	oʊ	t	s	ð	289	296	288	False	8193	5802
EN429	t	oʊ	s	b	2864	2863	1970	True	2741	8193
EN430	t	oʊ	s	b	2864	2863	1970	False	2741	8193
EN431	s	ʊ	t	k	106	2896	105	True	2741	511
EN432	s	ʊ	t	k	106	2896	105	False	2741	511
EN433	s	ʊ	p	t	1759	1760	101	True	3851	6895
EN434	s	ʊ	p	t	1759	1760	101	False	3851	6895
EN435	ʊ	s	t	k	2896	106	119	True	2741	6509
EN436	ʊ	s	t	k	2896	106	119	False	2741	6509
EN437	ʊ	s	p	t	1760	1759	114	True	3851	3347
EN438	ʊ	s	p	t	1760	1759	114	False	3851	3347
EN439	æ	t	k	s	1904	1897	1912	True	6509	5802
EN440	æ	t	k	s	1904	1897	1912	False	6509	5802
EN441	t	ɹ	ɑ	f	4171	4167	4166	True	8193	8824
EN442	t	ɹ	ɑ	f	4171	4167	4166	False	8193	8824
EN443	t	ɹ	ɑ	dʒ	4043	4042	4045	True	6895	188
EN444	t	ɹ	ɑ	dʒ	4043	4042	4045	False	6895	188
EN445	ʌ	i	k	p	1949	1959	128	True	6509	5802
EN446	ʌ	i	k	p	1949	1959	128	False	6509	5802
EN447	b	h	z	ɪ	4210	4211	2078	True	5802	1571
EN448	b	h	z	ɪ	4210	4211	2078	False	5802	1571
EN449	h	b	z	ɪ	4211	4210	2580	True	5802	3347
EN450	h	b	z	ɪ	4211	4210	2580	False	5802	3347
EN451	ɹ	b	s	æ	2627	3012	2626	True	8824	2294
EN452	ɹ	b	s	æ	2627	3012	2626	False	8824	2294
EN453	tʃ	p	ɪ	s	819	879	821	True	8193	3347
EN454	tʃ	p	ɪ	s	819	879	821	False	8193	3347
EN455	p	tʃ	æ	t	4425	2101	3865	True	1571	3347
EN456	p	tʃ	æ	t	4425	2101	3865	False	1571	3347
EN457	tʃ	s	æ	t	2101	2185	3037	True	1571	2294
EN458	tʃ	s	æ	t	2101	2185	3037	False	1571	2294
EN459	s	tʃ	æ	t	2185	2101	2892	True	1571	6509
EN460	s	tʃ	æ	t	2185	2101	2892	False	1571	6509
EN461	h	d	z	ɪ	2580	4253	4211	True	3347	5802
EN462	h	d	z	ɪ	2580	4253	4211	False	3347	5802
EN463	u	ɛ	s	p	4304	4303	4306	True	1571	2294
EN464	u	ɛ	s	p	4304	4303	4306	False	1571	2294
EN465	f	p	ɛ	t	3247	3454	3091	True	5189	8193
EN466	f	p	ɛ	t	3247	3454	3091	False	5189	8193
EN467	p	f	ɛ	t	3454	3247	3123	True	5189	6509
EN468	p	f	ɛ	t	3454	3247	3123	False	5189	6509
EN469	f	v	ɪ	t	3286	4450	2318	True	188	6509
EN470	f	v	ɪ	t	3286	4450	2318	False	188	6509
EN471	v	f	ɪ	t	4450	3286	2905	True	188	4926
EN472	v	f	ɪ	t	4450	3286	2905	False	188	4926
EN473	v	f	z	ɪ	2086	4209	2085	True	5189	188
EN474	v	f	z	ɪ	2086	4209	2085	False	5189	188
EN475	ŋ	t	ɪ	s	872	3945	1516	True	3347	5189
EN476	ŋ	t	ɪ	s	872	3945	1516	False	3347	5189
EN477	p	t	ɪ	s	879	904	1673	True	8193	188
EN478	p	t	ɪ	s	879	904	1673	False	8193	188
EN479	p	t	æ	s	2047	2068	2046	True	6509	3347
EN480	p	t	æ	s	2047	2068	2046	False	6509	3347
EN481	t	p	ɑ	s	4368	4436	4366	True	4926	1571
EN482	t	p	ɑ	s	4368	4436	4366	False	4926	1571
EN483	t	p	æ	s	2068	2047	2067	True	6509	8193
EN484	t	p	æ	s	2068	2047	2067	False	6509	8193
EN485	v	p	æ	s	4036	4035	2736	True	1571	4926
EN486	v	p	æ	s	4036	4035	2736	False	1571	4926
EN487	n	ɡ	ɪ	z	3836	4528	3837	True	8824	6509
EN488	n	ɡ	ɪ	z	3836	4528	3837	False	8824	6509
EN489	n	ɡ	ɪ	f	4325	2134	3507	True	5189	8824
EN490	n	ɡ	ɪ	f	4325	2134	3507	False	5189	8824
EN491	n	ɡ	ɛ	z	4328	4327	4329	True	3851	8193
EN492	n	ɡ	ɛ	z	4328	4327	4329	False	3851	8193
EN493	k	t	ɑ	s	4365	4366	4367	True	1571	8193
EN494	k	t	ɑ	s	4365	4366	4367	False	1571	8193
EN495	t	k	ɑ	s	4366	4365	4368	True	1571	4926
EN496	t	k	ɑ	s	4366	4365	4368	False	1571	4926
EN497	t	k	ɪ	s	2731	1548	904	True	1571	8193
EN498	t	k	ɪ	s	2731	1548	904	False	1571	8193
EN499	m	s	ʌ	b	4564	3590	3829	True	188	8193
EN500	m	s	ʌ	b	4564	3590	3829	False	188	8193
EN501	s	m	ʌ	t	4245	3490	2891	True	4926	8193
EN502	s	m	ʌ	t	4245	3490	2891	False	4926	8193
EN503	m	ʃ	ʌ	b	4564	3522	3829	True	188	8193
EN504	m	ʃ	ʌ	b	4564	3522	3829	False	188	8193
EN505	ɑ	ɪ	k	s	1850	1875	1852	True	3851	2294
EN506	ɑ	ɪ	k	s	1850	1875	1852	False	3851	2294
EN507	ɪ	ɑ	k	s	1875	1850	1876	True	3851	2741
EN508	ɪ	ɑ	k	s	1875	1850	1876	False	3851	2741
EN509	b	t	ʌ	dʒ	2071	2072	2073	True	1571	4926
EN510	b	t	ʌ	dʒ	2071	2072	2073	False	1571	4926
EN511	b	t	æ	s	1976	2067	2043	True	8193	6509
EN512	b	t	æ	s	1976	2067	2043	False	8193	6509
EN513	t	b	æ	s	2067	1976	2068	True	8193	6509
EN514	t	b	æ	s	2067	1976	2068	False	8193	6509
EN515	b	w	z	ʌ	4666	4669	4637	True	1571	8193
